"","type","tree_index","ntip","Ntype","N"
"4994","estimate, all pooled",726,213,"N_both",9.28364700461021e-06
"4995","estimate, all pooled",726,213,"N_sum",1.26404303831706e-05
"4996","estimate, all pooled",726,213,"N_lambda_ratio",0.106499919603753
"4997","estimate, all pooled",726,213,"N_mu_ratio",0.159059343554689
"4998","estimate, all pooled",726,213,"N_both_ratio",0.734440736841558
"4999","estimate, all pooled",727,390,"N_lambda",2.81739958774956e-06
"5000","estimate, all pooled",727,390,"N_mu",3.21649606617945e-06
"5001","estimate, all pooled",727,390,"N_both",1.38833005140359e-05
"5002","estimate, all pooled",727,390,"N_sum",1.99171961679649e-05
"5003","estimate, all pooled",727,390,"N_lambda_ratio",0.141455632810461
"5004","estimate, all pooled",727,390,"N_mu_ratio",0.161493416997765
"5005","estimate, all pooled",727,390,"N_both_ratio",0.697050950191774
"5006","estimate, all pooled",728,159,"N_lambda",9.93838585305186e-07
"5007","estimate, all pooled",728,159,"N_mu",1.62433362361868e-06
"5008","estimate, all pooled",728,159,"N_both",5.96053989855211e-06
"5009","estimate, all pooled",728,159,"N_sum",8.57871210747598e-06
"5010","estimate, all pooled",728,159,"N_lambda_ratio",0.115849392409275
"5011","estimate, all pooled",728,159,"N_mu_ratio",0.189344694549563
"5012","estimate, all pooled",728,159,"N_both_ratio",0.694805913041161
"5013","estimate, all pooled",729,252,"N_lambda",0.00124809142496642
"5014","estimate, all pooled",729,252,"N_mu",0.00136043235592968
"5015","estimate, all pooled",729,252,"N_both",0.00594850078150996
"5016","estimate, all pooled",729,252,"N_sum",0.00855702456240605
"5017","estimate, all pooled",729,252,"N_lambda_ratio",0.145855772162874
"5018","estimate, all pooled",729,252,"N_mu_ratio",0.158984276135718
"5019","estimate, all pooled",729,252,"N_both_ratio",0.695159951701408
"5020","estimate, all pooled",730,899,"N_lambda",0.350471468658179
"5021","estimate, all pooled",730,899,"N_mu",0.473600284063283
"5022","estimate, all pooled",730,899,"N_both",1.83798742666418
"5023","estimate, all pooled",730,899,"N_sum",2.66205917938565
"5024","estimate, all pooled",730,899,"N_lambda_ratio",0.131654274019205
"5025","estimate, all pooled",730,899,"N_mu_ratio",0.177907496471428
"5026","estimate, all pooled",730,899,"N_both_ratio",0.690438229509367
"5027","estimate, all pooled",731,214,"N_lambda",0.0246572350430586
"5028","estimate, all pooled",731,214,"N_mu",0.0321903275454625
"5029","estimate, all pooled",731,214,"N_both",0.139891834353816
"5030","estimate, all pooled",731,214,"N_sum",0.196739396942337
"5031","estimate, all pooled",731,214,"N_lambda_ratio",0.125329422709807
"5032","estimate, all pooled",731,214,"N_mu_ratio",0.163619122787579
"5033","estimate, all pooled",731,214,"N_both_ratio",0.711051454502615
"5034","estimate, all pooled",732,70,"N_lambda",0.437563002748844
"5035","estimate, all pooled",732,70,"N_mu",0.443986426907032
"5036","estimate, all pooled",732,70,"N_both",1.86842607783869
"5037","estimate, all pooled",732,70,"N_sum",2.74997550749457
"5038","estimate, all pooled",732,70,"N_lambda_ratio",0.159115236319867
"5039","estimate, all pooled",732,70,"N_mu_ratio",0.161451047726435
"5040","estimate, all pooled",732,70,"N_both_ratio",0.679433715953698
"5041","estimate, all pooled",733,604,"N_lambda",3.62187071639735e-06
"5042","estimate, all pooled",733,604,"N_mu",2.39264984892544e-06
"5043","estimate, all pooled",733,604,"N_both",1.32652462642274e-05
"5044","estimate, all pooled",733,604,"N_sum",1.92797668295502e-05
"5045","estimate, all pooled",733,604,"N_lambda_ratio",0.187858636902501
"5046","estimate, all pooled",733,604,"N_mu_ratio",0.124101596771296
"5047","estimate, all pooled",733,604,"N_both_ratio",0.688039766326203
"5048","estimate, all pooled",734,290,"N_lambda",0.00357066478754193
"5049","estimate, all pooled",734,290,"N_mu",0.00415264535478673
"5050","estimate, all pooled",734,290,"N_both",0.0190631509444651
"5051","estimate, all pooled",734,290,"N_sum",0.0267864610867938
"5052","estimate, all pooled",734,290,"N_lambda_ratio",0.133301102223703
"5053","estimate, all pooled",734,290,"N_mu_ratio",0.155027770982187
"5054","estimate, all pooled",734,290,"N_both_ratio",0.711671126794111
"5055","estimate, all pooled",735,211,"N_lambda",2.12260602421463
"5056","estimate, all pooled",735,211,"N_mu",2.171783985631
"5057","estimate, all pooled",735,211,"N_both",9.48353798753783
"5058","estimate, all pooled",735,211,"N_sum",13.7779279973835
"5059","estimate, all pooled",735,211,"N_lambda_ratio",0.154058434956093
"5060","estimate, all pooled",735,211,"N_mu_ratio",0.157627764206885
"5061","estimate, all pooled",735,211,"N_both_ratio",0.688313800837022
"5062","estimate, all pooled",736,396,"N_lambda",1.03711043018618
"5063","estimate, all pooled",736,396,"N_mu",1.43772729947822
"5064","estimate, all pooled",736,396,"N_both",6.39107862905883
"5065","estimate, all pooled",736,396,"N_sum",8.86591635872323
"5066","estimate, all pooled",736,396,"N_lambda_ratio",0.116977240504391
"5067","estimate, all pooled",736,396,"N_mu_ratio",0.162163417892345
"5068","estimate, all pooled",736,396,"N_both_ratio",0.720859341603264
"5069","estimate, all pooled",737,62,"N_lambda",0.583617939812678
"5070","estimate, all pooled",737,62,"N_mu",0.709655183912992
"5071","estimate, all pooled",737,62,"N_both",2.73432869368324
"5072","estimate, all pooled",737,62,"N_sum",4.02760181740891
"5073","estimate, all pooled",737,62,"N_lambda_ratio",0.144904577530491
"5074","estimate, all pooled",737,62,"N_mu_ratio",0.176197950066855
"5075","estimate, all pooled",737,62,"N_both_ratio",0.678897472402653
"5076","estimate, all pooled",738,77,"N_lambda",0.84890819289664
"5077","estimate, all pooled",738,77,"N_mu",0.890199433216011
"5078","estimate, all pooled",738,77,"N_both",3.66065624703693
"5079","estimate, all pooled",738,77,"N_sum",5.39976387314958
"5080","estimate, all pooled",738,77,"N_lambda_ratio",0.15721209535066
"5081","estimate, all pooled",738,77,"N_mu_ratio",0.164858955711479
"5082","estimate, all pooled",738,77,"N_both_ratio",0.677928948937861
"5083","estimate, all pooled",739,801,"N_lambda",0.00149064609870478
"5084","estimate, all pooled",739,801,"N_mu",0.00149188539074029
"5085","estimate, all pooled",739,801,"N_both",0.0067354007648483
"5086","estimate, all pooled",739,801,"N_sum",0.00971793225429337
"5087","estimate, all pooled",739,801,"N_lambda_ratio",0.153391283217293
"5088","estimate, all pooled",739,801,"N_mu_ratio",0.153518809526706
"5089","estimate, all pooled",739,801,"N_both_ratio",0.693089907256002
"5090","estimate, all pooled",740,780,"N_lambda",5.20254425517355
"5091","estimate, all pooled",740,780,"N_mu",4.82304531790343
"5092","estimate, all pooled",740,780,"N_both",21.8232114967057
"5093","estimate, all pooled",740,780,"N_sum",31.8488010697827
"5094","estimate, all pooled",740,780,"N_lambda_ratio",0.163351337583304
"5095","estimate, all pooled",740,780,"N_mu_ratio",0.151435694779714
"5096","estimate, all pooled",740,780,"N_both_ratio",0.685212967636982
"5097","estimate, all pooled",741,177,"N_lambda",0.396913664703525
"5098","estimate, all pooled",741,177,"N_mu",0.55561385162529
"5099","estimate, all pooled",741,177,"N_both",2.70398742858941
"5100","estimate, all pooled",741,177,"N_sum",3.65651494491823
"5101","estimate, all pooled",741,177,"N_lambda_ratio",0.108549717608881
"5102","estimate, all pooled",741,177,"N_mu_ratio",0.151951751871676
"5103","estimate, all pooled",741,177,"N_both_ratio",0.739498530519443
"5104","estimate, all pooled",742,87,"N_lambda",0.0788017242116884
"5105","estimate, all pooled",742,87,"N_mu",0.0757039590692443
"5106","estimate, all pooled",742,87,"N_both",0.336810788910607
"5107","estimate, all pooled",742,87,"N_sum",0.491316472191539
"5108","estimate, all pooled",742,87,"N_lambda_ratio",0.160388931924447
"5109","estimate, all pooled",742,87,"N_mu_ratio",0.154083901831265
"5110","estimate, all pooled",742,87,"N_both_ratio",0.685527166244288
"5111","estimate, all pooled",743,369,"N_lambda",0.478046573896467
"5112","estimate, all pooled",743,369,"N_mu",0.504199307713571
"5113","estimate, all pooled",743,369,"N_both",2.17800761436185
"5114","estimate, all pooled",743,369,"N_sum",3.16025349597189
"5115","estimate, all pooled",743,369,"N_lambda_ratio",0.151268426569512
"5116","estimate, all pooled",743,369,"N_mu_ratio",0.15954394429315
"5117","estimate, all pooled",743,369,"N_both_ratio",0.689187629137338
"5118","estimate, all pooled",744,470,"N_lambda",3.68101322090451e-06
"5119","estimate, all pooled",744,470,"N_mu",4.20271357954131e-06
"5120","estimate, all pooled",744,470,"N_both",1.8663911748868e-05
"5121","estimate, all pooled",744,470,"N_sum",2.65476385493138e-05
"5122","estimate, all pooled",744,470,"N_lambda_ratio",0.138656898392933
"5123","estimate, all pooled",744,470,"N_mu_ratio",0.158308377286911
"5124","estimate, all pooled",744,470,"N_both_ratio",0.703034724320156
"5125","estimate, all pooled",745,169,"N_lambda",0.00194252198659031
"5126","estimate, all pooled",745,169,"N_mu",0.00163009318646277
"5127","estimate, all pooled",745,169,"N_both",0.00795528403114262
"5128","estimate, all pooled",745,169,"N_sum",0.0115278992041957
"5129","estimate, all pooled",745,169,"N_lambda_ratio",0.168506156428165
"5130","estimate, all pooled",745,169,"N_mu_ratio",0.141404184542963
"5131","estimate, all pooled",745,169,"N_both_ratio",0.690089659028872
"5132","estimate, all pooled",746,337,"N_lambda",2.29498727442777e-06
"5133","estimate, all pooled",746,337,"N_mu",4.06572365717178e-06
"5134","estimate, all pooled",746,337,"N_both",1.18368303524378e-05
"5135","estimate, all pooled",746,337,"N_sum",1.81975412840374e-05
"5136","estimate, all pooled",746,337,"N_lambda_ratio",0.126115239339553
"5137","estimate, all pooled",746,337,"N_mu_ratio",0.223421592714735
"5138","estimate, all pooled",746,337,"N_both_ratio",0.650463167945712
"5139","estimate, all pooled",747,702,"N_lambda",1.3659939434272
"5140","estimate, all pooled",747,702,"N_mu",1.85724350450377
"5141","estimate, all pooled",747,702,"N_both",8.79679970950028
"5142","estimate, all pooled",747,702,"N_sum",12.0200371574313
"5143","estimate, all pooled",747,702,"N_lambda_ratio",0.1136430716092
"5144","estimate, all pooled",747,702,"N_mu_ratio",0.154512293113466
"5145","estimate, all pooled",747,702,"N_both_ratio",0.731844635277334
"5146","estimate, all pooled",748,211,"N_lambda",0.0336504521373691
"5147","estimate, all pooled",748,211,"N_mu",0.0368282394557187
"5148","estimate, all pooled",748,211,"N_both",0.16024209320048
"5149","estimate, all pooled",748,211,"N_sum",0.230720784793568
"5150","estimate, all pooled",748,211,"N_lambda_ratio",0.145849244434033
"5151","estimate, all pooled",748,211,"N_mu_ratio",0.159622547611694
"5152","estimate, all pooled",748,211,"N_both_ratio",0.694528207954273
"5153","estimate, all pooled",749,1539,"N_lambda",1.41372464115364
"5154","estimate, all pooled",749,1539,"N_mu",1.19201810022732
"5155","estimate, all pooled",749,1539,"N_both",5.42754667328877
"5156","estimate, all pooled",749,1539,"N_sum",8.03328941466972
"5157","estimate, all pooled",749,1539,"N_lambda_ratio",0.175983282585588
"5158","estimate, all pooled",749,1539,"N_mu_ratio",0.148384807106608
"5159","estimate, all pooled",749,1539,"N_both_ratio",0.675631910307804
"5160","estimate, all pooled",750,5193,"N_lambda",1.47230340551531
"5161","estimate, all pooled",750,5193,"N_mu",1.32069508128934
"5162","estimate, all pooled",750,5193,"N_both",6.0668032886922
"5163","estimate, all pooled",750,5193,"N_sum",8.85980177549685
"5164","estimate, all pooled",750,5193,"N_lambda_ratio",0.166177917161442
"5165","estimate, all pooled",750,5193,"N_mu_ratio",0.149065985307022
"5166","estimate, all pooled",750,5193,"N_both_ratio",0.684756097531537
"5167","estimate, all pooled",751,168,"N_lambda",0.120159838573616
"5168","estimate, all pooled",751,168,"N_mu",0.073065062009163
"5169","estimate, all pooled",751,168,"N_both",0.382104430914561
"5170","estimate, all pooled",751,168,"N_sum",0.57532933149734
"5171","estimate, all pooled",751,168,"N_lambda_ratio",0.208854011077257
"5172","estimate, all pooled",751,168,"N_mu_ratio",0.126996935509972
"5173","estimate, all pooled",751,168,"N_both_ratio",0.664149053412771
"5174","estimate, all pooled",752,297,"N_lambda",0.0171368888591177
"5175","estimate, all pooled",752,297,"N_mu",0.0166319711173838
"5176","estimate, all pooled",752,297,"N_both",0.0755458509634717
"5177","estimate, all pooled",752,297,"N_sum",0.109314710939973
"5178","estimate, all pooled",752,297,"N_lambda_ratio",0.156766538664022
"5179","estimate, all pooled",752,297,"N_mu_ratio",0.152147601858608
"5180","estimate, all pooled",752,297,"N_both_ratio",0.69108585947737
"5181","estimate, all pooled",753,203,"N_lambda",1.43651460549777e-06
"5182","estimate, all pooled",753,203,"N_mu",2.62241184443732e-06
"5183","estimate, all pooled",753,203,"N_both",1.23152514828582e-05
"5184","estimate, all pooled",753,203,"N_sum",1.63741779327932e-05
"5185","estimate, all pooled",753,203,"N_lambda_ratio",0.0877304870750672
"5186","estimate, all pooled",753,203,"N_mu_ratio",0.160155328420202
"5187","estimate, all pooled",753,203,"N_both_ratio",0.752114184504731
"5188","estimate, all pooled",754,322,"N_lambda",0.000168412799263001
"5189","estimate, all pooled",754,322,"N_mu",0.000152460694052448
"5190","estimate, all pooled",754,322,"N_both",0.000752767550882171
"5191","estimate, all pooled",754,322,"N_sum",0.00107364104419762
"5192","estimate, all pooled",754,322,"N_lambda_ratio",0.156861364580993
"5193","estimate, all pooled",754,322,"N_mu_ratio",0.142003414340766
"5194","estimate, all pooled",754,322,"N_both_ratio",0.701135221078241
"5195","estimate, all pooled",755,557,"N_lambda",2.09211745237579
"5196","estimate, all pooled",755,557,"N_mu",2.3569153044768
"5197","estimate, all pooled",755,557,"N_both",10.4596355326593
"5198","estimate, all pooled",755,557,"N_sum",14.9086682895119
"5199","estimate, all pooled",755,557,"N_lambda_ratio",0.140328928898873
"5200","estimate, all pooled",755,557,"N_mu_ratio",0.158090263912765
"5201","estimate, all pooled",755,557,"N_both_ratio",0.701580807188363
"5202","estimate, all pooled",756,2184,"N_lambda",3.26636389919284
"5203","estimate, all pooled",756,2184,"N_mu",3.45292718298229
"5204","estimate, all pooled",756,2184,"N_both",15.386384839868
"5205","estimate, all pooled",756,2184,"N_sum",22.1056759220431
"5206","estimate, all pooled",756,2184,"N_lambda_ratio",0.147761322056465
"5207","estimate, all pooled",756,2184,"N_mu_ratio",0.156200932066463
"5208","estimate, all pooled",756,2184,"N_both_ratio",0.696037745877073
"5209","estimate, all pooled",757,193,"N_lambda",0.00940666286903061
"5210","estimate, all pooled",757,193,"N_mu",0.0092302208944779
"5211","estimate, all pooled",757,193,"N_both",0.0390415726205572
"5212","estimate, all pooled",757,193,"N_sum",0.0576784563840657
"5213","estimate, all pooled",757,193,"N_lambda_ratio",0.163087978748844
"5214","estimate, all pooled",757,193,"N_mu_ratio",0.160028916741743
"5215","estimate, all pooled",757,193,"N_both_ratio",0.676883104509414
"5216","estimate, all pooled",758,874,"N_lambda",0.000334987029259993
"5217","estimate, all pooled",758,874,"N_mu",0.000152126935562588
"5218","estimate, all pooled",758,874,"N_both",0.00105411570320631
"5219","estimate, all pooled",758,874,"N_sum",0.0015412296680289
"5220","estimate, all pooled",758,874,"N_lambda_ratio",0.217350493705726
"5221","estimate, all pooled",758,874,"N_mu_ratio",0.0987049099289306
"5222","estimate, all pooled",758,874,"N_both_ratio",0.683944596365343
"5223","estimate, all pooled",759,113,"N_lambda",0.00299966148591203
"5224","estimate, all pooled",759,113,"N_mu",0.00311996961969568
"5225","estimate, all pooled",759,113,"N_both",0.0143357696179409
"5226","estimate, all pooled",759,113,"N_sum",0.0204554007235486
"5227","estimate, all pooled",759,113,"N_lambda_ratio",0.146643985441887
"5228","estimate, all pooled",759,113,"N_mu_ratio",0.152525470503441
"5229","estimate, all pooled",759,113,"N_both_ratio",0.700830544054672
"5230","estimate, all pooled",760,1032,"N_lambda",2.2962171737797
"5231","estimate, all pooled",760,1032,"N_mu",2.30845556510051
"5232","estimate, all pooled",760,1032,"N_both",10.2306788201618
"5233","estimate, all pooled",760,1032,"N_sum",14.835351559042
"5234","estimate, all pooled",760,1032,"N_lambda_ratio",0.154780098377929
"5235","estimate, all pooled",760,1032,"N_mu_ratio",0.155605046224437
"5236","estimate, all pooled",760,1032,"N_both_ratio",0.689614855397634
"5237","estimate, all pooled",761,1273,"N_lambda",1.63088194143512
"5238","estimate, all pooled",761,1273,"N_mu",1.38459889563654
"5239","estimate, all pooled",761,1273,"N_both",6.30125419481781
"5240","estimate, all pooled",761,1273,"N_sum",9.31673503188948
"5241","estimate, all pooled",761,1273,"N_lambda_ratio",0.175048655548635
"5242","estimate, all pooled",761,1273,"N_mu_ratio",0.148614175555848
"5243","estimate, all pooled",761,1273,"N_both_ratio",0.676337168895517
"5244","estimate, all pooled",762,335,"N_lambda",0.00521590959410246
"5245","estimate, all pooled",762,335,"N_mu",0.00615551555648764
"5246","estimate, all pooled",762,335,"N_both",0.0275443453953642
"5247","estimate, all pooled",762,335,"N_sum",0.0389157705459543
"5248","estimate, all pooled",762,335,"N_lambda_ratio",0.134030741802817
"5249","estimate, all pooled",762,335,"N_mu_ratio",0.158175348197688
"5250","estimate, all pooled",762,335,"N_both_ratio",0.707793909999496
"5251","estimate, all pooled",763,308,"N_lambda",2.69645368801034e-06
"5252","estimate, all pooled",763,308,"N_mu",4.7530749124975e-06
"5253","estimate, all pooled",763,308,"N_both",1.92144911519773e-05
"5254","estimate, all pooled",763,308,"N_sum",2.66640197524851e-05
"5255","estimate, all pooled",763,308,"N_lambda_ratio",0.101127051098851
"5256","estimate, all pooled",763,308,"N_mu_ratio",0.178258002980009
"5257","estimate, all pooled",763,308,"N_both_ratio",0.72061494592114
"5258","estimate, all pooled",764,666,"N_lambda",7.5272323108454e-05
"5259","estimate, all pooled",764,666,"N_mu",5.58419986567865e-05
"5260","estimate, all pooled",764,666,"N_both",0.000294781184480297
"5261","estimate, all pooled",764,666,"N_sum",0.000425895506245537
"5262","estimate, all pooled",764,666,"N_lambda_ratio",0.176738946536473
"5263","estimate, all pooled",764,666,"N_mu_ratio",0.131116665562074
"5264","estimate, all pooled",764,666,"N_both_ratio",0.692144387901453
"5265","estimate, all pooled",765,564,"N_lambda",2.58401429351526
"5266","estimate, all pooled",765,564,"N_mu",2.54724213532462
"5267","estimate, all pooled",765,564,"N_both",11.0581854233461
"5268","estimate, all pooled",765,564,"N_sum",16.1894418521859
"5269","estimate, all pooled",765,564,"N_lambda_ratio",0.159611079684403
"5270","estimate, all pooled",765,564,"N_mu_ratio",0.157339713041478
"5271","estimate, all pooled",765,564,"N_both_ratio",0.68304920727412
"5272","estimate, all pooled",766,437,"N_lambda",3.23710607005822e-06
"5273","estimate, all pooled",766,437,"N_mu",4.88821060059452e-06
"5274","estimate, all pooled",766,437,"N_both",2.02166949351259e-05
"5275","estimate, all pooled",766,437,"N_sum",2.83420116057786e-05
"5276","estimate, all pooled",766,437,"N_lambda_ratio",0.114215819084564
"5277","estimate, all pooled",766,437,"N_mu_ratio",0.172472253155026
"5278","estimate, all pooled",766,437,"N_both_ratio",0.71331192776041
"5279","estimate, all pooled",767,215,"N_lambda",1.23590128181021
"5280","estimate, all pooled",767,215,"N_mu",1.76443387993177
"5281","estimate, all pooled",767,215,"N_both",7.93027953252374
"5282","estimate, all pooled",767,215,"N_sum",10.9306146942657
"5283","estimate, all pooled",767,215,"N_lambda_ratio",0.113067866389854
"5284","estimate, all pooled",767,215,"N_mu_ratio",0.161421285927992
"5285","estimate, all pooled",767,215,"N_both_ratio",0.725510847682155
"5286","estimate, all pooled",768,150,"N_lambda",0.348824018447764
"5287","estimate, all pooled",768,150,"N_mu",0.382484254355377
"5288","estimate, all pooled",768,150,"N_both",1.76632365087526
"5289","estimate, all pooled",768,150,"N_sum",2.4976319236784
"5290","estimate, all pooled",768,150,"N_lambda_ratio",0.1396618993939
"5291","estimate, all pooled",768,150,"N_mu_ratio",0.15313875945022
"5292","estimate, all pooled",768,150,"N_both_ratio",0.70719934115588
"5293","estimate, all pooled",769,567,"N_lambda",0.254577364528078
"5294","estimate, all pooled",769,567,"N_mu",0.261072840255817
"5295","estimate, all pooled",769,567,"N_both",1.15371677062722
"5296","estimate, all pooled",769,567,"N_sum",1.66936697541112
"5297","estimate, all pooled",769,567,"N_lambda_ratio",0.152499341533567
"5298","estimate, all pooled",769,567,"N_mu_ratio",0.156390322859671
"5299","estimate, all pooled",769,567,"N_both_ratio",0.691110335606762
"5300","estimate, all pooled",770,292,"N_lambda",2.34701839149453
"5301","estimate, all pooled",770,292,"N_mu",3.37737591012703
"5302","estimate, all pooled",770,292,"N_both",15.7703152886049
"5303","estimate, all pooled",770,292,"N_sum",21.4947095902265
"5304","estimate, all pooled",770,292,"N_lambda_ratio",0.10919051414222
"5305","estimate, all pooled",770,292,"N_mu_ratio",0.157125914911765
"5306","estimate, all pooled",770,292,"N_both_ratio",0.733683570946015
"5307","estimate, all pooled",771,746,"N_lambda",0.884277291947313
"5308","estimate, all pooled",771,746,"N_mu",0.899795515181128
"5309","estimate, all pooled",771,746,"N_both",4.00624661185067
"5310","estimate, all pooled",771,746,"N_sum",5.79031941897911
"5311","estimate, all pooled",771,746,"N_lambda_ratio",0.152716495924023
"5312","estimate, all pooled",771,746,"N_mu_ratio",0.155396524798242
"5313","estimate, all pooled",771,746,"N_both_ratio",0.691886979277735
"5314","estimate, all pooled",772,504,"N_lambda",0.000362369359897673
"5315","estimate, all pooled",772,504,"N_mu",0.000283262236094493
"5316","estimate, all pooled",772,504,"N_both",0.001380522187187
"5317","estimate, all pooled",772,504,"N_sum",0.00202615378317917
"5318","estimate, all pooled",772,504,"N_lambda_ratio",0.178845931096647
"5319","estimate, all pooled",772,504,"N_mu_ratio",0.139802930284016
"5320","estimate, all pooled",772,504,"N_both_ratio",0.681351138619336
"5321","estimate, all pooled",773,525,"N_lambda",1.75618387732141
"5322","estimate, all pooled",773,525,"N_mu",1.21732627209364
"5323","estimate, all pooled",773,525,"N_both",5.92236271253452
"5324","estimate, all pooled",773,525,"N_sum",8.89587286194958
"5325","estimate, all pooled",773,525,"N_lambda_ratio",0.197415577377815
"5326","estimate, all pooled",773,525,"N_mu_ratio",0.136841689509809
"5327","estimate, all pooled",773,525,"N_both_ratio",0.665742733112375
"5328","estimate, all pooled",774,100,"N_lambda",0.000168321419824428
"5329","estimate, all pooled",774,100,"N_mu",0.00020823965233828
"5330","estimate, all pooled",774,100,"N_both",0.000858153230684531
"5331","estimate, all pooled",774,100,"N_sum",0.00123471430284724
"5332","estimate, all pooled",774,100,"N_lambda_ratio",0.136324184012675
"5333","estimate, all pooled",774,100,"N_mu_ratio",0.168654118493712
"5334","estimate, all pooled",774,100,"N_both_ratio",0.695021697493613
"5335","estimate, all pooled",775,554,"N_lambda",2.54350128201341
"5336","estimate, all pooled",775,554,"N_mu",3.56148572976967
"5337","estimate, all pooled",775,554,"N_both",14.7846654133655
"5338","estimate, all pooled",775,554,"N_sum",20.8896524251485
"5339","estimate, all pooled",775,554,"N_lambda_ratio",0.121758908681092
"5340","estimate, all pooled",775,554,"N_mu_ratio",0.170490425464528
"5341","estimate, all pooled",775,554,"N_both_ratio",0.707750665854381
"5342","estimate, all pooled",776,9396,"N_lambda",10.6940638100168
"5343","estimate, all pooled",776,9396,"N_mu",11.583660806073
"5344","estimate, all pooled",776,9396,"N_both",53.1817648575175
"5345","estimate, all pooled",776,9396,"N_sum",75.4594894736073
"5346","estimate, all pooled",776,9396,"N_lambda_ratio",0.141719270626091
"5347","estimate, all pooled",776,9396,"N_mu_ratio",0.153508337876107
"5348","estimate, all pooled",776,9396,"N_both_ratio",0.704772391497802
"5349","estimate, all pooled",777,124,"N_lambda",0.0330252850881976
"5350","estimate, all pooled",777,124,"N_mu",0.0337877694871287
"5351","estimate, all pooled",777,124,"N_both",0.152547635622835
"5352","estimate, all pooled",777,124,"N_sum",0.219360690198161
"5353","estimate, all pooled",777,124,"N_lambda_ratio",0.150552430603514
"5354","estimate, all pooled",777,124,"N_mu_ratio",0.154028369698355
"5355","estimate, all pooled",777,124,"N_both_ratio",0.695419199698131
"5356","estimate, all pooled",778,519,"N_lambda",3.88502721744676e-06
"5357","estimate, all pooled",778,519,"N_mu",6.47063536057819e-06
"5358","estimate, all pooled",778,519,"N_both",3.04714070285013e-05
"5359","estimate, all pooled",778,519,"N_sum",4.08270696065262e-05
"5360","estimate, all pooled",778,519,"N_lambda_ratio",0.0951581207000401
"5361","estimate, all pooled",778,519,"N_mu_ratio",0.158488851219042
"5362","estimate, all pooled",778,519,"N_both_ratio",0.746353028080918
"5363","estimate, all pooled",779,171,"N_lambda",0.00156916150622484
"5364","estimate, all pooled",779,171,"N_mu",0.00154274279512
"5365","estimate, all pooled",779,171,"N_both",0.00724937046051402
"5366","estimate, all pooled",779,171,"N_sum",0.0103612747618589
"5367","estimate, all pooled",779,171,"N_lambda_ratio",0.151444831093672
"5368","estimate, all pooled",779,171,"N_mu_ratio",0.148895076192654
"5369","estimate, all pooled",779,171,"N_both_ratio",0.699660092713674
"5370","estimate, all pooled",780,1791,"N_lambda",0.165319300959062
"5371","estimate, all pooled",780,1791,"N_mu",0.255237308297136
"5372","estimate, all pooled",780,1791,"N_both",0.81416267683468
"5373","estimate, all pooled",780,1791,"N_sum",1.23471928609088
"5374","estimate, all pooled",780,1791,"N_lambda_ratio",0.133892215681236
"5375","estimate, all pooled",780,1791,"N_mu_ratio",0.206716871739501
"5376","estimate, all pooled",780,1791,"N_both_ratio",0.659390912579263
"5377","estimate, all pooled",781,1078,"N_lambda",0.522797539379722
"5378","estimate, all pooled",781,1078,"N_mu",0.480973241365365
"5379","estimate, all pooled",781,1078,"N_both",2.23009274525197
"5380","estimate, all pooled",781,1078,"N_sum",3.23386352599706
"5381","estimate, all pooled",781,1078,"N_lambda_ratio",0.161663451526927
"5382","estimate, all pooled",781,1078,"N_mu_ratio",0.14873022237915
"5383","estimate, all pooled",781,1078,"N_both_ratio",0.689606326093923
"5384","estimate, all pooled",782,299,"N_lambda",0.0101285751969708
"5385","estimate, all pooled",782,299,"N_mu",0.00778265318054993
"5386","estimate, all pooled",782,299,"N_both",0.0372801660875751
"5387","estimate, all pooled",782,299,"N_sum",0.0551913944650958
"5388","estimate, all pooled",782,299,"N_lambda_ratio",0.183517290967821
"5389","estimate, all pooled",782,299,"N_mu_ratio",0.141012077262731
"5390","estimate, all pooled",782,299,"N_both_ratio",0.675470631769448
"5391","estimate, all pooled",783,379,"N_lambda",0.00723604097053872
"5392","estimate, all pooled",783,379,"N_mu",0.00733144811553698
"5393","estimate, all pooled",783,379,"N_both",0.0320108204809573
"5394","estimate, all pooled",783,379,"N_sum",0.046578309567033
"5395","estimate, all pooled",783,379,"N_lambda_ratio",0.155352159359176
"5396","estimate, all pooled",783,379,"N_mu_ratio",0.157400476395262
"5397","estimate, all pooled",783,379,"N_both_ratio",0.687247364245562
"5398","estimate, all pooled",784,355,"N_lambda",0.00414100000446762
"5399","estimate, all pooled",784,355,"N_mu",0.00361801440708769
"5400","estimate, all pooled",784,355,"N_both",0.0167783995106615
"5401","estimate, all pooled",784,355,"N_sum",0.0245374139222168
"5402","estimate, all pooled",784,355,"N_lambda_ratio",0.168762691031521
"5403","estimate, all pooled",784,355,"N_mu_ratio",0.14744888840188
"5404","estimate, all pooled",784,355,"N_both_ratio",0.683788420566598
"5405","estimate, all pooled",785,341,"N_lambda",1.8404946044315e-06
"5406","estimate, all pooled",785,341,"N_mu",2.71697648834081e-06
"5407","estimate, all pooled",785,341,"N_both",8.96886038915302e-06
"5408","estimate, all pooled",785,341,"N_sum",1.35263314819253e-05
"5409","estimate, all pooled",785,341,"N_lambda_ratio",0.136067536633334
"5410","estimate, all pooled",785,341,"N_mu_ratio",0.200865733031265
"5411","estimate, all pooled",785,341,"N_both_ratio",0.663066730335401
"5412","estimate, all pooled",786,994,"N_lambda",0.874987220491204
