"","tree_index","ntip","height","N_total","treelength","muml","etaml","lambdaml","type","inference","how_many_supported","N_per_time","support_per_time"
"1356",100,73,50,0,882.923036939622,0.0100454419351206,0.0150316645083916,0.075258322542069,"strong support","age_scaling_effect",0,0,0
"1357",101,86,50,6.28485730298382e-06,802.500986638399,0.111887544017991,1.0000001e-08,0.144220234126129,"pooled","age_scaling_effect",0,7.83158825674532e-09,0
"1358",101,86,50,0,802.500986638399,0.111887544017991,1.0000001e-08,0.144220234126129,"strong support","age_scaling_effect",0,0,0
"1359",102,53,50,8.42339097927519,610.461906957791,0.0742139660524624,0.0177407909798231,0.0888039548991219,"pooled","age_scaling_effect",0,0.0137983891922967,0
"1360",102,53,50,0,610.461906957791,0.0742139660524624,0.0177407909798231,0.0888039548991219,"strong support","age_scaling_effect",0,0,0
"1361",103,100,50,7.49639060114742,855.696755973234,0.145489658924216,0.0133489495172961,0.145589658924234,"pooled","age_scaling_effect",0,0.00876056914884681,0
"1362",103,100,50,0,855.696755973234,0.145489658924216,0.0133489495172961,0.145589658924234,"strong support","age_scaling_effect",0,0,0
"1363",104,106,50,11.5341180159741,1110.78688473457,0.0627302624883059,0.0127307325570476,0.0871934503314266,"pooled","age_scaling_effect",0,0.0103837362274314,0
"1364",104,106,50,0,1110.78688473457,0.0627302624883059,0.0127307325570476,0.0871934503314266,"strong support","age_scaling_effect",0,0,0
"1365",105,123,50,13.1840820033551,1099.97546390176,0.0509066079605386,0.0143147440143435,0.0956383214803081,"pooled","age_scaling_effect",0,0.0119857964436674,0
"1366",105,123,50,0,1099.97546390176,0.0509066079605386,0.0143147440143435,0.0956383214803081,"strong support","age_scaling_effect",0,0,0
"1367",106,99,50,17.2960649018489,1210.44674369847,0.0258808982448729,0.0159423632445788,0.079811816222899,"pooled","age_scaling_effect",0,0.0142889928796054,0
"1368",106,99,50,0,1210.44674369847,0.0258808982448729,0.0159423632445788,0.079811816222899,"strong support","age_scaling_effect",0,0,0
"1369",107,78,50,6.34572821731315e-06,816.607214341672,0.101111424551442,1.0000001e-08,0.129696041888361,"pooled","age_scaling_effect",0,7.77084515770403e-09,0
"1370",107,78,50,0,816.607214341672,0.101111424551442,1.0000001e-08,0.129696041888361,"strong support","age_scaling_effect",0,0,0
"1371",108,70,50,5.00530784423948,498.546619653785,0.0911788130512211,0.0136826442780337,0.0912788130512357,"pooled","age_scaling_effect",0,0.0100397989815183,0
"1372",108,70,50,0,498.546619653785,0.0911788130512211,0.0136826442780337,0.0912788130512357,"strong support","age_scaling_effect",0,0,0
"1373",109,72,50,6.44555841644959e-06,777.482019089891,0.0806906568471011,1.0000001e-08,0.143009320871066,"pooled","age_scaling_effect",0,8.29029901423915e-09,0
"1374",109,72,50,0,777.482019089891,0.0806906568471011,1.0000001e-08,0.143009320871066,"strong support","age_scaling_effect",0,0,0
"1375",10,64,50,4.71676250825503,725.266154892924,0.0311455190836219,0.00802537137745987,0.129617795598825,"pooled","age_scaling_effect",1,0.00650349182356565,0.00137880417175628
"1376",10,64,50,0.0263331709983753,725.266154892924,0.0311455190836219,0.00802537137745987,0.129617795598825,"strong support","age_scaling_effect",1,3.63082860281314e-05,0.00137880417175628
"1377",111,86,50,7.96359252697017e-06,937.778213448298,0.0444106364329761,1.0000001e-08,0.103338792920626,"pooled","age_scaling_effect",0,8.49197860727357e-09,0
"1378",111,86,50,0,937.778213448298,0.0444106364329761,1.0000001e-08,0.103338792920626,"strong support","age_scaling_effect",0,0,0
"1379",112,89,50,13.0407519625109,843.612191673615,0.0478124744958301,0.018575171386357,0.0929758569318054,"pooled","age_scaling_effect",0,0.0154582307975419,0
"1380",112,89,50,0,843.612191673615,0.0478124744958301,0.018575171386357,0.0929758569318054,"strong support","age_scaling_effect",0,0,0
"1381",113,98,50,1.16388132660928e-05,1277.81294643238,0.0333531737190005,1.00000021666334e-08,0.0830021025990849,"pooled","age_scaling_effect",0,9.10838577632828e-09,0
"1382",113,98,50,0,1277.81294643238,0.0333531737190005,1.00000021666334e-08,0.0830021025990849,"strong support","age_scaling_effect",0,0,0
"1383",115,79,50,7.30784119392034e-06,897.70831134423,0.0574121303054674,1.0000001e-08,0.115070697821449,"pooled","age_scaling_effect",0,8.14055200511351e-09,0
"1384",115,79,50,0,897.70831134423,0.0574121303054674,1.0000001e-08,0.115070697821449,"strong support","age_scaling_effect",0,0,0
"1385",118,84,50,9.73383089565813,712.864099160709,0.11627792845156,0.019491684933403,0.116377928451672,"pooled","age_scaling_effect",0,0.0136545393534592,0
"1386",118,84,50,0,712.864099160709,0.11627792845156,0.019491684933403,0.116377928451672,"strong support","age_scaling_effect",0,0,0
"1387",119,116,50,1.11725010272718e-05,1259.52833274342,0.0466342948633185,1.0000001e-08,0.136206360747013,"pooled","age_scaling_effect",0,8.87038483916963e-09,0
"1388",119,116,50,0,1259.52833274342,0.0466342948633185,1.0000001e-08,0.136206360747013,"strong support","age_scaling_effect",0,0,0
"1389",11,117,50,0.281505727857237,1254.38135938326,0.0964616100613201,0.000282535659841611,0.125623791163043,"pooled","age_scaling_effect",0,0.000224417977636119,0
"1390",11,117,50,0,1254.38135938326,0.0964616100613201,0.000282535659841611,0.125623791163043,"strong support","age_scaling_effect",0,0,0
"1391",121,59,50,5.46622418661127e-06,683.453626833135,0.0568248906141589,1.0000001e-08,0.143186349092442,"pooled","age_scaling_effect",0,7.9979445159135e-09,0
"1392",121,59,50,0,683.453626833135,0.0568248906141589,1.0000001e-08,0.143186349092442,"strong support","age_scaling_effect",0,0,0
"1393",124,174,50,1.62354594658188e-05,1785.11476589773,0.0183604211111418,1.00000019065586e-08,0.0723895275283487,"pooled","age_scaling_effect",0,9.09491074522261e-09,0
"1394",124,174,50,0,1785.11476589773,0.0183604211111418,1.00000019065586e-08,0.0723895275283487,"strong support","age_scaling_effect",0,0,0
"1395",125,147,50,1.36073327117567e-05,1528.0469557856,0.0340120662196172,1.00000011658348e-08,0.0978536397129825,"pooled","age_scaling_effect",0,8.90504880117435e-09,0
"1396",125,147,50,0,1528.0469557856,0.0340120662196172,1.00000011658348e-08,0.0978536397129825,"strong support","age_scaling_effect",0,0,0
"1397",126,61,50,9.47919490158742,781.042686819385,0.0392618451101688,0.0134847232447135,0.0675236162235707,"pooled","age_scaling_effect",0,0.0121365900501408,0
"1398",126,61,50,0,781.042686819385,0.0392618451101688,0.0134847232447135,0.0675236162235707,"strong support","age_scaling_effect",0,0,0
"1399",127,88,50,8.6165704411087e-06,1039.64143169976,0.0755973580411668,1.0000001e-08,0.134420592079468,"pooled","age_scaling_effect",0,8.28802140659313e-09,0
"1400",127,88,50,0,1039.64143169976,0.0755973580411668,1.0000001e-08,0.134420592079468,"strong support","age_scaling_effect",0,0,0
"1401",128,96,50,8.64033007079286e-06,1069.15464902379,0.0592857361660938,1.0000001e-08,0.0971829447658668,"pooled","age_scaling_effect",0,8.08145957058887e-09,0
"1402",128,96,50,0,1069.15464902379,0.0592857361660938,1.0000001e-08,0.0971829447658668,"strong support","age_scaling_effect",0,0,0
"1403",129,83,50,13.364155751117,1098.61808657859,0.0497013642577787,0.0142255160897626,0.0712275804488171,"pooled","age_scaling_effect",0,0.0121645145973674,0
"1404",129,83,50,0,1098.61808657859,0.0497013642577787,0.0142255160897626,0.0712275804488171,"strong support","age_scaling_effect",0,0,0
"1405",132,541,50,3.11261353650413,3099.54194895991,0.163947224087369,0.00124504117570725,0.17380145674485,"pooled","age_scaling_effect",0,0.00100421726427952,0
"1406",132,541,50,0,3099.54194895991,0.163947224087369,0.00124504117570725,0.17380145674485,"strong support","age_scaling_effect",0,0,0
"1407",133,59,50,5.61137110194261,716.96359768056,0.0327090579382424,0.00919164113963362,0.0882541701265265,"pooled","age_scaling_effect",0,0.0078265774163373,0
"1408",133,59,50,0,716.96359768056,0.0327090579382424,0.00919164113963362,0.0882541701265265,"strong support","age_scaling_effect",0,0,0
"1409",134,98,50,14.6496744949557,984.089791314399,0.0672605531342724,0.0181437535545979,0.0908187677730053,"pooled","age_scaling_effect",0,0.0148865221692716,0
"1410",134,98,50,0,984.089791314399,0.0672605531342724,0.0181437535545979,0.0908187677730053,"strong support","age_scaling_effect",0,0,0
"1411",136,100,50,8.57495893502419e-06,1088.29486181185,0.0842338105989092,1.0000001e-08,0.116288328579721,"pooled","age_scaling_effect",0,7.87926070031073e-09,0
"1412",136,100,50,0,1088.29486181185,0.0842338105989092,1.0000001e-08,0.116288328579721,"strong support","age_scaling_effect",0,0,0
"1413",137,56,50,9.093824814686,637.080294421262,0.0644673618723955,0.0178646375842469,0.08942318792125,"pooled","age_scaling_effect",0,0.0142742208389086,0
"1414",137,56,50,0,637.080294421262,0.0644673618723955,0.0178646375842469,0.08942318792125,"strong support","age_scaling_effect",0,0,0
"1415",141,69,50,7.95898482591808e-06,901.631325045183,0.0212645942360387,1.0000001e-08,0.0902468986287273,"pooled","age_scaling_effect",0,8.82731622652888e-09,0
"1416",141,69,50,0,901.631325045183,0.0212645942360387,1.0000001e-08,0.0902468986287273,"strong support","age_scaling_effect",0,0,0
"1417",143,109,50,15.5754928619154,1106.02939367341,0.0620266504335625,0.0175208677558865,0.0880391297858456,"pooled","age_scaling_effect",0,0.0140823498462235,0
"1418",143,109,50,0,1106.02939367341,0.0620266504335625,0.0175208677558865,0.0880391297858456,"strong support","age_scaling_effect",0,0,0
"1419",145,65,50,8.1285207240675e-06,900.172415953304,0.00979454107908462,1.0000001e-08,0.07094565920434,"pooled","age_scaling_effect",0,9.02995979437917e-09,0
"1420",145,65,50,0,900.172415953304,0.00979454107908462,1.0000001e-08,0.07094565920434,"strong support","age_scaling_effect",0,0,0
"1421",146,62,50,5.40971631502651e-06,700.657803848472,0.0452950755524487,1.0000001e-08,0.04915899184353,"pooled","age_scaling_effect",0,7.7209106718184e-09,0
"1422",146,62,50,0,700.657803848472,0.0452950755524487,1.0000001e-08,0.04915899184353,"strong support","age_scaling_effect",0,0,0
"1423",147,135,50,2.98015026160709,906.855280253726,0.125197714897999,0.00362206172457748,0.152843786730299,"pooled","age_scaling_effect",1,0.00328624679868797,0.00110271177967913
"1424",147,135,50,0.0175362163693869,906.855280253726,0.125197714897999,0.00362206172457748,0.152843786730299,"strong support","age_scaling_effect",1,1.93373923615249e-05,0.00110271177967913
"1425",149,233,50,6.74535683597282,1325.43478211766,0.148450632984714,0.00666477791580407,0.194313300808585,"pooled","age_scaling_effect",0,0.00508916540216011,0
"1426",149,233,50,0,1325.43478211766,0.148450632984714,0.00666477791580407,0.194313300808585,"strong support","age_scaling_effect",0,0,0
"1427",14,90,50,13.6397005587284,1034.14859620428,0.0499781959190807,0.0154004458058099,0.0771022290290549,"pooled","age_scaling_effect",0,0.0131893043309165,0
"1428",14,90,50,0,1034.14859620428,0.0499781959190807,0.0154004458058099,0.0771022290290549,"strong support","age_scaling_effect",0,0,0
"1429",150,119,50,1.21591381309605e-05,1418.26341263713,0.032823297396405,1.0000001e-08,0.0876859697614017,"pooled","age_scaling_effect",0,8.5732579876341e-09,0
"1430",150,119,50,0,1418.26341263713,0.032823297396405,1.0000001e-08,0.0876859697614017,"strong support","age_scaling_effect",0,0,0
"1431",153,98,50,8.815672049423e-06,1013.98260918449,0.0916993636563399,1.0000001e-08,0.205324487438302,"pooled","age_scaling_effect",0,8.69410576628444e-09,0
"1432",153,98,50,0,1013.98260918449,0.0916993636563399,1.0000001e-08,0.205324487438302,"strong support","age_scaling_effect",0,0,0
"1433",154,137,50,15.9377439419679,932.427818032407,0.139865292389145,0.0238143128711139,0.157385850902198,"pooled","age_scaling_effect",0,0.0170927375114134,0
"1434",154,137,50,0,932.427818032407,0.139865292389145,0.0238143128711139,0.157385850902198,"strong support","age_scaling_effect",0,0,0
"1435",155,75,50,7.04396412256052e-06,891.770215011954,0.0940779709759227,1.0000001e-08,0.118620526851578,"pooled","age_scaling_effect",0,7.89885556164948e-09,0
"1436",155,75,50,0,891.770215011954,0.0940779709759227,1.0000001e-08,0.118620526851578,"strong support","age_scaling_effect",0,0,0
"1437",157,110,50,4.43071994747287,1220.23070268536,0.014145999589685,0.00443124999056135,0.125258918902975,"pooled","age_scaling_effect",2,0.00363105102807379,0.00163903431998441
"1438",157,110,50,0.191532401520542,1220.23070268536,0.014145999589685,0.00443124999056135,0.125258918902975,"strong support","age_scaling_effect",2,0.000156964089740602,0.00163903431998441
"1439",158,85,50,13.4196660926845,882.986321958652,0.0355696274292174,0.0172339031955497,0.0862695159777636,"pooled","age_scaling_effect",0,0.0151980452686026,0
"1440",158,85,50,0,882.986321958652,0.0355696274292174,0.0172339031955497,0.0862695159777636,"strong support","age_scaling_effect",0,0,0
"1441",159,71,50,11.4186676918899,969.580465695108,0.0199402455534871,0.0130737894494371,0.0654689472471871,"pooled","age_scaling_effect",0,0.0117769159919117,0
"1442",159,71,50,0,969.580465695108,0.0199402455534871,0.0130737894494371,0.0654689472471871,"strong support","age_scaling_effect",0,0,0
"1443",15,103,50,15.3073429025809,1222.70815319336,0.0128577032061543,0.0134721335659107,0.0674606678295578,"pooled","age_scaling_effect",0,0.0125192122605894,0
"1444",15,103,50,0,1222.70815319336,0.0128577032061543,0.0134721335659107,0.0674606678295578,"strong support","age_scaling_effect",0,0,0
"1445",160,57,50,6.01476415159369e-06,702.654346886562,0.0228902126531638,1.0000001e-08,0.0935063270937362,"pooled","age_scaling_effect",0,8.56006111432301e-09,0
"1446",160,57,50,0,702.654346886562,0.0228902126531638,1.0000001e-08,0.0935063270937362,"strong support","age_scaling_effect",0,0,0
"1447",164,115,50,16.5959520298842,1309.99868191746,0.0215601372814859,0.0137723808463637,0.0689619042318242,"pooled","age_scaling_effect",0,0.0126686784185099,0
"1448",164,115,50,0,1309.99868191746,0.0215601372814859,0.0137723808463637,0.0689619042318242,"strong support","age_scaling_effect",0,0,0
"1449",165,57,50,5.59071247152969e-06,720.302287424863,0.0782136931801517,1.0000001e-08,0.10239725498878,"pooled","age_scaling_effect",0,7.7616197659415e-09,0
"1450",165,57,50,0,720.302287424863,0.0782136931801517,1.0000001e-08,0.10239725498878,"strong support","age_scaling_effect",0,0,0
"1451",167,354,50,13.5248572066923,2068.0954469919,0.122467508469544,0.00792088940835689,0.13525636394849,"pooled","age_scaling_effect",1,0.00653976450959484,0.000483536676923943
"1452",167,354,50,0.00125971987459229,2068.0954469919,0.122467508469544,0.00792088940835689,0.13525636394849,"strong support","age_scaling_effect",1,6.09120762015402e-07,0.000483536676923943
"1453",168,118,50,15.1556317135771,1047.44662262101,0.0230090203021925,0.0161194706574537,0.0806973532872833,"pooled","age_scaling_effect",1,0.0144691207993524,0.000954702586655645
"1454",168,118,50,0.0458601652082203,1047.44662262101,0.0230090203021925,0.0161194706574537,0.0806973532872833,"strong support","age_scaling_effect",1,4.37828183487431e-05,0.000954702586655645
"1455",170,119,50,1.11218509221478e-05,1355.3055519269,0.0519893671752957,1.0000001e-08,0.111227802152365,"pooled","age_scaling_effect",0,8.20615757556317e-09,0
"1456",170,119,50,0,1355.3055519269,0.0519893671752957,1.0000001e-08,0.111227802152365,"strong support","age_scaling_effect",0,0,0
"1457",171,59,50,9.76201594712759,623.508957622062,0.0316052711799293,0.017739865723931,0.0887993286196587,"pooled","age_scaling_effect",0,0.0156565769068627,0
"1458",171,59,50,0,623.508957622062,0.0316052711799293,0.017739865723931,0.0887993286196587,"strong support","age_scaling_effect",0,0,0
"1459",173,94,50,9.23632488536965e-06,1121.03120327748,0.00010000000000186,1.0000001e-08,0.120925131504737,"pooled","age_scaling_effect",0,8.23913273632888e-09,0
"1460",173,94,50,0,1121.03120327748,0.00010000000000186,1.0000001e-08,0.120925131504737,"strong support","age_scaling_effect",0,0,0
"1461",175,78,50,13.4580876748101,908.738179073209,0.0423277785989057,0.0172567366209855,0.0863836831049478,"pooled","age_scaling_effect",0,0.0148096426283481,0
"1462",175,78,50,0,908.738179073209,0.0423277785989057,0.0172567366209855,0.0863836831049478,"strong support","age_scaling_effect",0,0,0
"1463",178,51,50,4.29449436072715e-06,547.75063790136,0.0663335819609795,1.0000001e-08,0.12324689559911,"pooled","age_scaling_effect",0,7.84023616509327e-09,0
"1464",178,51,50,0,547.75063790136,0.0663335819609795,1.0000001e-08,0.12324689559911,"strong support","age_scaling_effect",0,0,0
"1465",180,81,50,7.5615439141832e-06,894.586026267713,0.0294870653917834,1.0000001e-08,0.112184544112848,"pooled","age_scaling_effect",0,8.45256207022435e-09,0
"1466",180,81,50,0,894.586026267713,0.0294870653917834,1.0000001e-08,0.112184544112848,"strong support","age_scaling_effect",0,0,0
"1467",185,103,50,10.9603390841482,1112.27232666633,0.0738956028018438,0.0125575282773596,0.0971997961638023,"pooled","age_scaling_effect",0,0.0098540068123408,0
"1468",185,103,50,0,1112.27232666633,0.0738956028018438,0.0125575282773596,0.0971997961638023,"strong support","age_scaling_effect",0,0,0
"1469",186,57,50,5.46399599019826e-06,672.017263518282,0.0431384404498972,1.0000001e-08,0.0973342227053213,"pooled","age_scaling_effect",0,8.13073753729485e-09,0
"1470",186,57,50,0,672.017263518282,0.0431384404498972,1.0000001e-08,0.0973342227053213,"strong support","age_scaling_effect",0,0,0
"1471",188,55,50,1.0548754684467,374.295813405056,0.165346141022111,0.00391477417222297,0.165446141022112,"pooled","age_scaling_effect",0,0.00281829352791914,0
"1472",188,55,50,0,374.295813405056,0.165346141022111,0.00391477417222297,0.165446141022112,"strong support","age_scaling_effect",0,0,0
"1473",190,64,50,5.29996075630064e-06,732.89268482726,0.122184799900817,1.0000001e-08,0.132391517163778,"pooled","age_scaling_effect",0,7.2315645469293e-09,0
"1474",190,64,50,0,732.89268482726,0.122184799900817,1.0000001e-08,0.132391517163778,"strong support","age_scaling_effect",0,0,0
"1475",191,62,50,10.8172944061144,716.754490860732,0.0448684505095009,0.0177029394408698,0.0886146972043705,"pooled","age_scaling_effect",0,0.015092049710249,0
"1476",191,62,50,0,716.754490860732,0.0448684505095009,0.0177029394408698,0.0886146972043705,"strong support","age_scaling_effect",0,0,0
"1477",192,53,50,5.28846632018614e-06,611.520599244081,0.0246701952520583,1.0000001e-08,0.0982795756107422,"pooled","age_scaling_effect",0,8.64805916059633e-09,0
"1478",192,53,50,0,611.520599244081,0.0246701952520583,1.0000001e-08,0.0982795756107422,"strong support","age_scaling_effect",0,0,0
"1479",193,71,50,9.49446908326779e-06,1051.79596942148,0.00656278663737309,1.0000001e-08,0.0766995757855965,"pooled","age_scaling_effect",0,9.02691145364441e-09,0
"1480",193,71,50,0,1051.79596942148,0.00656278663737309,1.0000001e-08,0.0766995757855965,"strong support","age_scaling_effect",0,0,0
"1481",194,51,50,9.05884928263503,579.759163819312,0.0871237590877865,0.0199721522257628,0.0999607611288195,"pooled","age_scaling_effect",0,0.0156251937838421,0
"1482",194,51,50,0,579.759163819312,0.0871237590877865,0.0199721522257628,0.0999607611288195,"strong support","age_scaling_effect",0,0,0
"1483",197,58,50,9.79474636640172,575.335195323103,0.0972388715210456,0.0219985359818656,0.110092679909332,"pooled","age_scaling_effect",0,0.0170244171502511,0
"1484",197,58,50,0,575.335195323103,0.0972388715210456,0.0219985359818656,0.110092679909332,"strong support","age_scaling_effect",0,0,0
"1485",199,51,50,0.474472167345743,539.231587851025,0.16297765266394,0.00125966359885284,0.173478618935612,"pooled","age_scaling_effect",0,0.000879904252710112,0
"1486",199,51,50,0,539.231587851025,0.16297765266394,0.00125966359885284,0.173478618935612,"strong support","age_scaling_effect",0,0,0
"1487",19,60,50,5.15112808031728e-06,699.068170061214,0.117358673726675,1.00000001026036e-08,0.137171892277323,"pooled","age_scaling_effect",0,7.36856332604333e-09,0
"1488",19,60,50,0,699.068170061214,0.117358673726675,1.00000001026036e-08,0.137171892277323,"strong support","age_scaling_effect",0,0,0
"1489",1,127,50,1.07885679983688e-05,1497.40549867741,0.114643635281199,1.00000000426076e-08,0.147345739571175,"pooled","age_scaling_effect",0,7.20484064463353e-09,0
"1490",1,127,50,0,1497.40549867741,0.114643635281199,1.00000000426076e-08,0.147345739571175,"strong support","age_scaling_effect",0,0,0
"1491",200,128,50,1.27081701622555e-05,1508.85737707824,0.0748896051548819,1.0000001e-08,0.10588901364394,"pooled","age_scaling_effect",0,8.42237997792983e-09,0
"1492",200,128,50,0,1508.85737707824,0.0748896051548819,1.0000001e-08,0.10588901364394,"strong support","age_scaling_effect",0,0,0
"1493",202,139,50,11.1269222464615,1051.68516788328,0.0849735616729049,0.01301439387693,0.125245979840801,"pooled","age_scaling_effect",0,0.0105800885913952,0
"1494",202,139,50,0,1051.68516788328,0.0849735616729049,0.01301439387693,0.125245979840801,"strong support","age_scaling_effect",0,0,0
"1495",203,117,50,19.2363886806078,1331.16460273608,0.0230610013533901,0.0158604553997988,0.0794022769989951,"pooled","age_scaling_effect",0,0.014450796423725,0
"1496",203,117,50,0,1331.16460273608,0.0230610013533901,0.0158604553997988,0.0794022769989951,"strong support","age_scaling_effect",0,0,0
"1497",204,55,50,8.29673330477946,571.478542434303,0.0230396131580238,0.0162327377528372,0.0812636887641875,"pooled","age_scaling_effect",0,0.0145180136938094,0
"1498",204,55,50,0,571.478542434303,0.0230396131580238,0.0162327377528372,0.0812636887641875,"strong support","age_scaling_effect",0,0,0
"1499",205,192,50,4.61002333542261,1055.74346278958,0.115283559752864,0.00555003488187386,0.115383559752875,"pooled","age_scaling_effect",0,0.00436661319525637,0
"1500",205,192,50,0,1055.74346278958,0.115283559752864,0.00555003488187386,0.115383559752875,"strong support","age_scaling_effect",0,0,0
"1501",206,111,50,17.0518267077182,1349.79278794635,0.0529995370851014,0.0149634322946053,0.0749171614730556,"pooled","age_scaling_effect",0,0.0126329217788027,0
"1502",206,111,50,0,1349.79278794635,0.0529995370851014,0.0149634322946053,0.0749171614730556,"strong support","age_scaling_effect",0,0,0
"1503",208,57,50,9.08886094276741,816.28907933416,0.0119985836487239,0.0118315887949177,0.0592579439745897,"pooled","age_scaling_effect",0,0.0111343654752568,0
"1504",208,57,50,0,816.28907933416,0.0119985836487239,0.0118315887949177,0.0592579439745897,"strong support","age_scaling_effect",0,0,0
"1505",209,132,50,1.34645877034445e-05,1419.44525112074,0.0108479015568591,1.0000001e-08,0.0662108599739962,"pooled","age_scaling_effect",0,9.48580982099408e-09,0
"1506",209,132,50,0,1419.44525112074,0.0108479015568591,1.0000001e-08,0.0662108599739962,"strong support","age_scaling_effect",0,0,0
"1507",213,134,50,1.32980506997887e-05,1508.80382121342,0.0208128083753965,1.0000001e-08,0.108858213609442,"pooled","age_scaling_effect",0,8.81363800437227e-09,0
"1508",213,134,50,0,1508.80382121342,0.0208128083753965,1.0000001e-08,0.108858213609442,"strong support","age_scaling_effect",0,0,0
"1509",215,91,50,14.0642729279323,998.006108053131,0.0306606183369429,0.0157605510124089,0.078902755062088,"pooled","age_scaling_effect",0,0.0140923715941661,0
"1510",215,91,50,0,998.006108053131,0.0306606183369429,0.0157605510124089,0.078902755062088,"strong support","age_scaling_effect",0,0,0
"1511",216,107,50,1.21320591925728e-05,1298.6388131451,0.00525877752220683,1.00000023008321e-08,0.0749188234509413,"pooled","age_scaling_effect",0,9.34213506463036e-09,0
"1512",216,107,50,0,1298.6388131451,0.00525877752220683,1.00000023008321e-08,0.0749188234509413,"strong support","age_scaling_effect",0,0,0
"1513",217,62,50,9.19011346734779,746.054048467472,0.0103666841002997,0.0134945316233215,0.067572658116611,"pooled","age_scaling_effect",0,0.0123182944804414,0
"1514",217,62,50,0,746.054048467472,0.0103666841002997,0.0134945316233215,0.067572658116611,"strong support","age_scaling_effect",0,0,0
"1515",218,84,50,8.95082812352187e-06,1031.27471395987,0.0248322457420893,1.0000001e-08,0.0999344954493191,"pooled","age_scaling_effect",0,8.67938290579492e-09,0
"1516",218,84,50,0,1031.27471395987,0.0248322457420893,1.0000001e-08,0.0999344954493191,"strong support","age_scaling_effect",0,0,0
"1517",219,67,50,5.68538299004192e-06,696.500636184247,0.0677199237847292,1.0000001e-08,0.128733838149334,"pooled","age_scaling_effect",0,8.1627821924027e-09,0
"1518",219,67,50,0,696.500636184247,0.0677199237847292,1.0000001e-08,0.128733838149334,"strong support","age_scaling_effect",0,0,0
"1519",21,65,50,9.68753311930877,701.405521515133,0.0596768300428285,0.0169244229344482,0.0847221146722829,"pooled","age_scaling_effect",0,0.0138116008815875,0
"1520",21,65,50,0,701.405521515133,0.0596768300428285,0.0169244229344482,0.0847221146722829,"strong support","age_scaling_effect",0,0,0
"1521",220,100,50,6.59548405666305,1200.21147216486,0.0241013993103244,0.00641468301251933,0.0949911292825064,"pooled","age_scaling_effect",0,0.0054952683003159,0
"1522",220,100,50,0,1200.21147216486,0.0241013993103244,0.00641468301251933,0.0949911292825064,"strong support","age_scaling_effect",0,0,0
"1523",221,65,50,0.75372550099459,670.505885586832,0.0813978513795806,0.00146104858374592,0.111810526623578,"pooled","age_scaling_effect",0,0.00112411466803893,0
"1524",221,65,50,0,670.505885586832,0.0813978513795806,0.00146104858374592,0.111810526623578,"strong support","age_scaling_effect",0,0,0
"1525",222,135,50,18.546397354202,1813.72651262693,0.00335050036819295,0.0106595756272854,0.053397878136729,"pooled","age_scaling_effect",0,0.010225575479591,0
"1526",222,135,50,0,1813.72651262693,0.00335050036819295,0.0106595756272854,0.053397878136729,"strong support","age_scaling_effect",0,0,0
"1527",224,64,50,4.62651905867709e-06,655.842345784777,0.186710295904453,1.0000001e-08,0.203312649023959,"pooled","age_scaling_effect",0,7.0543158556513e-09,0
"1528",224,64,50,0,655.842345784777,0.186710295904453,1.0000001e-08,0.203312649023959,"strong support","age_scaling_effect",0,0,0
"1529",229,279,50,22.4678126167757,2033.62601755649,0.126938872773638,0.0156778763539949,0.127038872773663,"pooled","age_scaling_effect",0,0.0110481536048462,0
"1530",229,279,50,0,2033.62601755649,0.126938872773638,0.0156778763539949,0.127038872773663,"strong support","age_scaling_effect",0,0,0
"1531",22,141,50,4.44043398774186,1463.28382146222,0.0107561774604917,0.00368859581910437,0.140374640207071,"pooled","age_scaling_effect",6,0.00303456781426358,0.00410036652629999
"1532",22,141,50,0.0205363111969754,1463.28382146222,0.0107561774604917,0.00368859581910437,0.140374640207071,"strong support","age_scaling_effect",6,1.40344005009596e-05,0.00410036652629999
"1533",231,62,50,3.38153311560956,750.144242212466,0.0458205882768849,0.00573277266578231,0.126612047488251,"pooled","age_scaling_effect",1,0.00450784385898385,0.0013330769520414
"1534",231,62,50,0.00356652272571735,750.144242212466,0.0458205882768849,0.00573277266578231,0.126612047488251,"strong support","age_scaling_effect",1,4.75444924458568e-06,0.0013330769520414
"1535",233,69,50,10.7544802992124,772.827122602535,0.0861466875239314,0.0184615515912331,0.106977695274803,"pooled","age_scaling_effect",0,0.0139157645800475,0
"1536",233,69,50,0,772.827122602535,0.0861466875239314,0.0184615515912331,0.106977695274803,"strong support","age_scaling_effect",0,0,0
"1537",234,115,50,18.1993012464834,1247.36807790485,0.0646836731009013,0.0177716049740539,0.0889580248703096,"pooled","age_scaling_effect",0,0.014590161131149,0
"1538",234,115,50,0,1247.36807790485,0.0646836731009013,0.0177716049740539,0.0889580248703096,"strong support","age_scaling_effect",0,0,0
"1539",236,132,50,17.2060691969786,1188.1070852626,0.0678092539576131,0.0184146043059618,0.0921730215302011,"pooled","age_scaling_effect",0,0.0144819178425955,0
"1540",236,132,50,0,1188.1070852626,0.0678092539576131,0.0184146043059618,0.0921730215302011,"strong support","age_scaling_effect",0,0,0
"1541",239,76,50,7.47877501430919e-06,848.919637819224,0.058356215735296,1.0000001e-08,0.149118812838894,"pooled","age_scaling_effect",3,8.80975616669829e-09,0.00353390340657762
"1542",239,76,50,4.67096818622107e-07,848.919637819224,0.058356215735296,1.0000001e-08,0.149118812838894,"strong support","age_scaling_effect",3,5.50225012843412e-10,0.00353390340657762
