"","N_lambda","N_mu","N_both","N_lambda_ratio","N_mu_ratio","N_both_ratio","N_sum","type","tree_index","ntip"
"357",0.00129613795312096,0.00136437592980727,0.00578700529807348,0.153434153311654,0.161512025077815,0.685053821610531,0.00844751918100171,"estimate, all pooled",361,334
"358",0.00609720200561077,0.00638539005617609,0.0283197038620766,0.149432816648065,0.156495851804299,0.694071331547636,0.0408022959238634,"estimate, all pooled",362,194
"359",0.203096339679984,0.365313396250746,1.73915220330301,0.0880133860014284,0.158311415195231,0.75367519880334,2.30756193923374,"estimate, all pooled",363,350
"360",0.590574536467041,0.481746291600176,2.20120715015908,0.180409191671865,0.147164250559178,0.672426557768957,3.2735279782263,"estimate, all pooled",364,1031
"361",0.00170538723137685,0.00173946998299003,0.00758639736674327,0.154595945441885,0.157685598695971,0.687718455862144,0.0110312545811102,"estimate, all pooled",365,293
"362",2.92391140983538e-06,3.67319803580571e-06,1.49422197029169e-05,0.135747561573018,0.170534467924765,0.693717970502217,2.1539329148558e-05,"estimate, all pooled",366,421
"363",1.62013458248715,1.91481941948407,8.58584336224874,0.133665676754048,0.157978007712309,0.708356315533643,12.12079736422,"estimate, all pooled",367,1160
"364",0.641491976342313,0.54365132350585,2.453840860545,0.176283256004337,0.149396452290991,0.674320291704672,3.63898416039316,"estimate, all pooled",368,403
"365",1.08600987317834e-06,6.92771537807921e-07,4.03922147651526e-06,0.186663687553568,0.119073770021009,0.694262542425424,5.81800288750152e-06,"estimate, all pooled",369,204
"366",0.000137087368697633,0.00014357084110348,0.000618109095960985,0.152528210381876,0.159741948981712,0.687729840636412,0.000898767305762098,"estimate, all pooled",370,345
"367",0.00578473978657967,0.00427609819566837,0.0207672924333705,0.187644846073732,0.138707671792577,0.673647482133692,0.0308281304156186,"estimate, all pooled",371,141
"368",0.718842520147646,0.670595769776664,2.96551844585376,0.165063068076431,0.15398448491288,0.680952447010689,4.35495673577807,"estimate, all pooled",372,89
"369",1.22387299865907,1.13962068694392,5.18232210451343,0.162192270882376,0.151026836413977,0.686780892703647,7.54581579011642,"estimate, all pooled",373,662
"370",4.12999992291744,4.02589551859247,18.1813475687307,0.156812158406694,0.15285941345596,0.690328428137346,26.3372430102406,"estimate, all pooled",374,176
"371",1.84483160329425,1.84880686441239,8.20513476253872,0.155043849277243,0.155377939274692,0.689578211448066,11.8987732302454,"estimate, all pooled",375,381
"372",0.258045256049753,0.273732621360021,1.19951286984846,0.149047903397166,0.158108984174679,0.692843112428154,1.73129074725823,"estimate, all pooled",376,99
"373",7.3701760491866e-06,1.30290119136409e-05,5.53795703470622e-05,0.0972591292542298,0.171934882600742,0.730805988145028,7.57787583098897e-05,"estimate, all pooled",377,1116
"374",1.18148712914492,1.14381673439834,5.06550596240701,0.159858954156354,0.154762030323419,0.685379015520227,7.39080982595027,"estimate, all pooled",378,305
"375",0.016276178239199,0.0158923893862108,0.0748693769481614,0.152059891508957,0.148474351310879,0.699465757180164,0.107037944573571,"estimate, all pooled",379,228
"376",0.0051876955287209,0.0051314441300337,0.0232427080399945,0.154571213578157,0.152895161675648,0.692533624746196,0.0335618476987491,"estimate, all pooled",380,79
"377",0.320614892934579,0.319473919047853,1.53444999325896,0.147440409967294,0.146915713013633,0.705643877019073,2.17453880524139,"estimate, all pooled",381,297
"378",3.47187068906573e-06,6.46134675929209e-06,2.77549530254738e-05,0.0921209664840692,0.171442303461731,0.7364367300542,3.76881704738316e-05,"estimate, all pooled",382,514
"379",0.000373652060751503,0.000393479540008753,0.00169525525528816,0.151743849604173,0.159795987800308,0.688460162595519,0.00246238685604842,"estimate, all pooled",383,374
"380",0.0223076222963701,0.0256454883224618,0.113289843447847,0.138347888907724,0.15904873779388,0.702603373298397,0.161242954066679,"estimate, all pooled",384,379
"381",0.00139231127660137,0.000914934580637993,0.00467706696236828,0.199348355745553,0.130998511130461,0.669653133123986,0.00698431281960765,"estimate, all pooled",385,647
"382",1.68690679317212,2.02788467018861,9.29683378795945,0.129646124952835,0.155851758025605,0.71450211702156,13.0116252513202,"estimate, all pooled",386,739
"383",2.04615022021133e-06,3.23881323182409e-06,1.33892213986628e-05,0.10957105954399,0.173437997841335,0.716990942614676,1.86741848506982e-05,"estimate, all pooled",387,300
"384",3.30184485413183e-06,4.76994778084526e-06,2.00408159919149e-05,0.117450674818321,0.169672898170055,0.712876427011624,2.8112608626892e-05,"estimate, all pooled",388,456
"385",4.87056992726701e-06,7.48413104435981e-06,2.60199645384576e-05,0.12692149527628,0.195027916071166,0.678050588652554,3.83746655100844e-05,"estimate, all pooled",389,713
"386",0.937764268335089,1.32158011224162,5.98400470718483,0.113760106280994,0.160320774744781,0.725919118974224,8.24334908776153,"estimate, all pooled",390,849
"387",0.00072975285133513,0.00072667854195002,0.00324488341673177,0.155223140935015,0.154569215488763,0.690207643576222,0.00470131481001692,"estimate, all pooled",391,57
"388",0.781741466584939,0.749801730286893,3.37069048489479,0.159466381517582,0.152951038028992,0.687582580453426,4.90223368176663,"estimate, all pooled",392,195
"389",0.144767688429641,0.267472177495878,1.46956122370092,0.0769303882475589,0.142136264544822,0.780933347207619,1.88180108962643,"estimate, all pooled",393,227
"390",1.81507058646139,1.60103018054818,7.38708901269872,0.168012468860877,0.148199764439518,0.683787766699605,10.8031897797083,"estimate, all pooled",394,1439
"391",2.67638175312312e-06,3.12897770545177e-06,1.52974764031016e-05,0.126825691611597,0.148272854224968,0.724901454163436,2.11028358616764e-05,"estimate, all pooled",395,311
"392",0.00126777628858244,0.00137859057715306,0.00658748672892058,0.137296555071671,0.1492974263693,0.71340601855903,0.00923385359465608,"estimate, all pooled",396,347
"393",3.02441887247579,2.14574635998586,10.5560089048271,0.192317524025408,0.13644427063147,0.671238205343122,15.7261741372888,"estimate, all pooled",397,3622
"394",0.00165685248354256,0.00119578546500181,0.00627495684152827,0.181521257423104,0.131007729035295,0.687471013541601,0.00912759479007264,"estimate, all pooled",398,461
"395",4.82559611668705,4.86308981664126,21.5703910501238,0.154374235657746,0.15557368565987,0.690052078682385,31.2590769834521,"estimate, all pooled",399,276
"396",5.81568482498159,6.18683389918648,27.3936454076867,0.147620585738172,0.157041530197707,0.695337884064121,39.3961641318548,"estimate, all pooled",401,316
"397",4.89587072715746,4.6321780837727,20.7410166485056,0.161745024263089,0.153033402698884,0.685221573038027,30.2690654594357,"estimate, all pooled",402,212
"398",0.00343425058686293,0.00426808259999908,0.0189875916336791,0.128672171613607,0.159913623912281,0.711414204474112,0.0266899248205411,"estimate, all pooled",403,312
"399",1.29761651982464,1.23166172376561,5.38051008785023,0.164051990451725,0.155713613583046,0.680234395965229,7.90978833144048,"estimate, all pooled",404,124
"400",2.79502854250563e-06,4.17475272477438e-06,1.90405213430802e-05,0.107458516895237,0.16050381217447,0.732037670930293,2.60103026103603e-05,"estimate, all pooled",405,344
"401",3.61100981960018,3.53756864309159,15.5855200886423,0.158836727633887,0.155606286086237,0.685556986279877,22.7340985513341,"estimate, all pooled",406,159
"402",0.000954735657704337,0.000908428170028566,0.00440524418898195,0.152309111844429,0.144921671915137,0.702769216240434,0.00626840801671485,"estimate, all pooled",407,73
"403",3.18397021678821e-06,4.04482200735497e-06,1.80465741189356e-05,0.125971278658047,0.160030203022659,0.713998518319294,2.52753663430788e-05,"estimate, all pooled",408,404
"404",2.92260126384181e-06,4.48428626759131e-06,1.95587578630551e-05,0.108382396233661,0.166296270754487,0.725321333011852,2.69656453944883e-05,"estimate, all pooled",409,413
"405",0.79505010277105,1.35634367607259,6.4418047666337,0.0925208580441202,0.157839210730962,0.749639931224918,8.59319854547735,"estimate, all pooled",410,472
"406",2.31508573261505e-06,2.67955431788892e-06,1.2300130592979e-05,0.133860447203295,0.154934365602508,0.711205187194197,1.7294770643483e-05,"estimate, all pooled",411,292
"407",3.72883034068913,4.31330062386415,19.0483870729765,0.13764337527704,0.159218093130915,0.703138531592045,27.0905180375298,"estimate, all pooled",412,3838
"408",0.00994562318195285,0.00840338871744763,0.0369334559812461,0.179905557100403,0.152008205125544,0.668086237774053,0.0552824678806466,"estimate, all pooled",413,209
"409",0.00627273434626688,0.00469224393111398,0.0222679876385135,0.188750361979182,0.141192451585244,0.670057186435574,0.0332329659158943,"estimate, all pooled",414,154
"410",0.00232895598767305,0.00267654421507949,0.0116040428950495,0.140217944223959,0.161144963429709,0.698637092346333,0.0166095430978021,"estimate, all pooled",415,325
"411",2.45439596879014e-06,2.60371543251966e-06,1.17284420575116e-05,0.146212024690533,0.155107207617499,0.698680767691968,1.67865534588214e-05,"estimate, all pooled",416,295
"412",6.41373005298374e-07,6.30669160078944e-07,2.78499202193883e-06,0.158089130060465,0.155450787683934,0.686460082255601,4.05703418731615e-06,"estimate, all pooled",417,72
"413",1.89390972932808,1.86342419408911,8.21619036485341,0.158174793296521,0.15562871458945,0.686196492114029,11.9735242882706,"estimate, all pooled",418,438
"414",2.61427665654981,2.61108920633562,11.3891760734912,0.157348704921319,0.157156857910045,0.685494437168636,16.6145419363766,"estimate, all pooled",419,444
"415",1.48168987039072e-06,2.50452534318048e-06,1.26388756164243e-05,0.089123715806557,0.150647317887836,0.760228966305607,1.66250908299955e-05,"estimate, all pooled",420,194
"416",0.67895029002101,0.576030648421187,2.62531229899446,0.17497396420213,0.148450287948268,0.676575747849602,3.88029323743666,"estimate, all pooled",421,706
"417",1.56325373290813e-05,1.8217414426305e-05,7.12290162855234e-05,0.148769421897969,0.173368798399434,0.677861779702597,0.00010507896804091,"estimate, all pooled",422,331
"418",0.115533926699572,0.11441136211185,0.50852058535971,0.156451273837467,0.154931143216696,0.688617582945837,0.738465874171132,"estimate, all pooled",423,214
"419",3.49588520007468e-06,6.54175056634332e-06,2.900016424542e-05,0.0895512861640402,0.167574775329541,0.742873938506418,3.9037800011838e-05,"estimate, all pooled",424,564
"420",0.107020747042139,0.102505317066363,0.459335418929657,0.160004350311847,0.153253430890884,0.686742218797269,0.668861483038159,"estimate, all pooled",425,280
"421",1.81276518044323e-06,3.36401835665172e-06,1.61136169834137e-05,0.0851447195038451,0.158006344380944,0.756848936115211,2.12904005205087e-05,"estimate, all pooled",426,277
"422",5.12686451880841,7.61067019077618,35.7013470859933,0.105841925510272,0.157119031419734,0.737039043069994,48.4388817955779,"estimate, all pooled",427,893
"423",2.24088911387885,2.79976363004676,12.3239339544845,0.12904937807037,0.161234107017537,0.709716514912092,17.3645866984101,"estimate, all pooled",428,6266
"424",2.42468730987438e-05,2.73789562796684e-05,0.000119566144880805,0.141635571431809,0.159931307516854,0.698433121051337,0.000171191974259218,"estimate, all pooled",429,50
"425",0.00060448543575231,0.000489773750001729,0.00227498411255475,0.179412818319097,0.145366097558931,0.675221084121972,0.00336924329830879,"estimate, all pooled",430,164
"426",5.89885397667645e-06,7.58137243554387e-06,3.50879735206441e-05,0.121455066995079,0.156097455660773,0.722447477344147,4.85681999328644e-05,"estimate, all pooled",431,739
"427",0.0965213736497105,0.0980635202946899,0.43442694211884,0.153449216876113,0.155900914215596,0.69064986890829,0.629011836063241,"estimate, all pooled",432,475
"428",0.0403272189792889,0.0429013924588886,0.1886848084744,0.148309042607218,0.157775929090524,0.693915028302258,0.271913419912578,"estimate, all pooled",433,247
"429",0.594362666034175,0.620497939376439,2.77592144992644,0.14893388258056,0.155482792789102,0.695583324630338,3.99078205533706,"estimate, all pooled",434,350
"430",4.04022848676979e-06,6.21441755158897e-06,3.02402396242805e-05,0.0997713271850851,0.153461787825775,0.74676688498914,4.04948856626393e-05,"estimate, all pooled",435,561
"431",4.74199566123007e-06,6.37343127417629e-06,2.9123089972583e-05,0.117847177918442,0.15839130673603,0.723761515345527,4.02385169079893e-05,"estimate, all pooled",436,552
"432",1.04698281229924e-06,1.95791517567395e-06,8.52853563510584e-06,0.090778067184101,0.169759955244902,0.739461977570997,1.1533433623079e-05,"estimate, all pooled",437,153
"433",0.00504298049627677,0.00505320609908887,0.0220939325490618,0.156662374365575,0.156980037147941,0.686357588486484,0.0321901191444275,"estimate, all pooled",438,254
"434",2.31765549518178e-06,4.01057357920541e-06,1.31995362293994e-05,0.118685136733611,0.205378010069986,0.675936853196403,1.95277653037866e-05,"estimate, all pooled",439,348
"435",3.25831110273336,3.4462922703277,15.0648498146725,0.14967353909327,0.158308628177651,0.692017832729079,21.7694531877336,"estimate, all pooled",440,176
"436",1.53173996288255,1.7844538827994,7.73158089223985,0.138646922047099,0.161521566571611,0.69983151138129,11.0477747379218,"estimate, all pooled",441,840
"437",0.000343987444162438,0.000347587877307257,0.00155959123250127,0.152804084422656,0.154403447712088,0.692792467865256,0.00225116655397096,"estimate, all pooled",442,518
"438",5.14719625250003e-06,8.72315067513611e-06,3.36428411407078e-05,0.108331948702247,0.183594303598162,0.708073747699591,4.75131880683439e-05,"estimate, all pooled",443,787
"439",3.47452395460179,3.40038865772392,14.6695058052759,0.161272580547504,0.157831536308533,0.680895883143963,21.5444184176017,"estimate, all pooled",444,220
"440",0.00272621312755485,0.00347923812346641,0.0143562727785237,0.132586796887147,0.169209455319366,0.698203747793487,0.0205617240295449,"estimate, all pooled",446,170
"441",1.90100487262161,1.88546298411944,8.31567831913191,0.157079979451206,0.155795753638998,0.687124266909797,12.102146175873,"estimate, all pooled",447,816
"442",1.82609164113843e-06,2.98175811364204e-06,1.45653153395238e-05,0.0942588179189838,0.15391176914704,0.751829412933976,1.93731650943042e-05,"estimate, all pooled",448,267
"443",0.70882975247597,1.07543055765049,5.21296066637085,0.101301610290261,0.153693953822913,0.745004435886827,6.99722097649731,"estimate, all pooled",449,214
"444",4.37765188125018e-06,6.41015555270188e-06,2.94300443929861e-05,0.108848476047097,0.159385826480377,0.731765697472526,4.02178518269382e-05,"estimate, all pooled",450,650
"445",2.46142136681396e-06,3.16637154108296e-06,1.35738702881242e-05,0.128187925269099,0.164900899925121,0.70691117480578,1.92016631960211e-05,"estimate, all pooled",451,340
"446",0.477643828701863,0.417384693535719,1.92479249635282,0.169387995036874,0.148018151075547,0.682593853887579,2.81982101859041,"estimate, all pooled",452,782
"447",1.2739587849566,1.32534999381316,5.82100774919635,0.151295830830758,0.157399070380706,0.691305098788536,8.42031652796611,"estimate, all pooled",453,1366
"448",1.55712533557973e-06,2.13702353028432e-06,8.92611763170033e-06,0.123382920311567,0.169332678568773,0.70728440111966,1.26202664975644e-05,"estimate, all pooled",455,171
"449",0.00355333043474635,0.00300371865192209,0.0138391526580489,0.174215301418396,0.14726853016641,0.678516168415194,0.0203962017447173,"estimate, all pooled",456,450
"450",2.12408703138374,2.09154150958324,9.24990915695852,0.157742459234359,0.155325509942723,0.686932030822918,13.4655376979255,"estimate, all pooled",457,1034
"451",5.56197420825122,6.07958313585875,26.9784278293083,0.144018030645943,0.157420649142125,0.698561320211932,38.6199851734183,"estimate, all pooled",459,1581
"452",6.45017279663611e-06,8.54670816684078e-06,3.88242318700206e-05,0.119844656809504,0.158798429034366,0.721356914156129,5.38211128334975e-05,"estimate, all pooled",460,871
"453",2.58124349363094e-06,3.17026927303993e-06,1.18429736402241e-05,0.146707521546034,0.180185383063956,0.67310709539001,1.75944864068949e-05,"estimate, all pooled",461,480
"454",1.57894494464978,1.50067758212708,6.64293892911071,0.1624000991728,0.154350022772891,0.683249878054309,9.72256145588758,"estimate, all pooled",462,204
"455",1.90375718656148,2.00695028161602,8.73842032928898,0.150505016396687,0.158663135810676,0.690831847792638,12.6491277974665,"estimate, all pooled",463,1156
"456",0.0117538328800988,0.0059802989570331,0.0372609173287166,0.213725290883054,0.108742496783634,0.677532212333312,0.0549950491658485,"estimate, all pooled",464,628
"457",0.0151464394323911,0.0160343781921783,0.0675240632699713,0.153451777613449,0.162447672768178,0.684100549618373,0.0987048808945408,"estimate, all pooled",465,351
"458",0.449929768789401,0.447683978976733,2.01724003175256,0.154357577711392,0.15358711374217,0.692055308546438,2.9148537795187,"estimate, all pooled",466,501
"459",0.00353224642751954,0.00286619897914887,0.0131901423806931,0.180321647780987,0.146319837359492,0.673358514859521,0.0195885877873615,"estimate, all pooled",467,352
"460",1.93408190993373e-06,2.41513159047807e-06,1.00641990331623e-05,0.134186259182449,0.167561400525541,0.69825234029201,1.44134125335741e-05,"estimate, all pooled",468,243
"461",0.950249265078338,0.792308001019692,3.69516668914257,0.174751288020521,0.145705815069209,0.67954289691027,5.4377239552406,"estimate, all pooled",469,188
"462",4.63537270404302e-06,5.96758845022358e-06,2.96752925699443e-05,0.115083755511892,0.148159065958625,0.736757178529484,4.02782537242108e-05,"estimate, all pooled",470,605
"463",2.31831540560164e-06,3.34687608172022e-06,1.41076853718689e-05,0.117247248445997,0.169266015540097,0.713486736013906,1.97728768591908e-05,"estimate, all pooled",471,351
"464",0.00102518355942118,0.000999836803276883,0.00464883999341553,0.153611778598583,0.149813863330386,0.696574358071031,0.00667386035611359,"estimate, all pooled",473,957
"465",2.8153784556891e-06,3.50291992364518e-06,1.33267511568198e-05,0.14331236225736,0.178310567107429,0.67837707063521,1.96450495361541e-05,"estimate, all pooled",474,444
"466",0.00011076366618108,0.000107335551535414,0.000506477837337989,0.152866648768986,0.148135454727231,0.698997896503783,0.000724577055054482,"estimate, all pooled",475,60
"467",0.461977460604934,0.476549146685471,2.11406498541268,0.151339426377654,0.156112972277266,0.692547601345081,3.05259159270309,"estimate, all pooled",476,426
"468",4.35427356708104e-06,5.83025630564164e-06,2.63404827275605e-05,0.119213472004313,0.159623663089344,0.721162864906343,3.65250126002832e-05,"estimate, all pooled",477,570
"469",0.00108001429524141,0.000621247064066669,0.00340615120469809,0.211460163381488,0.121636358191392,0.666903478427121,0.00510741256400617,"estimate, all pooled",478,471
"470",1.62736413792303,1.72183108974554,7.78384655233859,0.146174259477357,0.154659537237848,0.699166203284794,11.1330417800071,"estimate, all pooled",479,7610
"471",1.91671143967853,1.63597969343871,7.35011940580406,0.175799756662392,0.150051189791708,0.6741490535459,10.9028105389213,"estimate, all pooled",480,1971
"472",1.50735029388773,1.4853276610836,6.68397977501237,0.155771789800637,0.153495938631913,0.69073227156745,9.6766577299837,"estimate, all pooled",481,882
"473",1.3659381551378,1.20793474012396,5.52540136004238,0.168649450812616,0.149141108455846,0.682209440731538,8.09927425530414,"estimate, all pooled",482,1461
"474",3.37791006298643e-06,4.62201419641666e-06,1.98055527934818e-05,0.121483621969937,0.166226754089699,0.712289623940365,2.78054770528849e-05,"estimate, all pooled",483,393
"475",0.00276512230885721,0.00288463424262334,0.0126136477717673,0.151402348648517,0.157946141451374,0.690651509900109,0.0182634043232479,"estimate, all pooled",484,154
"476",0.00594590971406591,0.00610617713910733,0.0267431532558428,0.153263897770904,0.157395008303822,0.689341093925274,0.038795240109016,"estimate, all pooled",485,279
"477",1.60984339008015e-06,2.41816847893603e-06,1.0024775700673e-05,0.114556872228857,0.172077494727938,0.713365633043205,1.40527875696892e-05,"estimate, all pooled",486,221
"478",1.5509941028218,1.85614258821779,8.10060330774475,0.134778340750281,0.161295144695125,0.703926514554594,11.5077399987843,"estimate, all pooled",487,690
"479",6.50400891335371e-07,8.03596384039774e-07,3.30368679782704e-06,0.136705355237599,0.168904948642147,0.694389696120254,4.75768407320218e-06,"estimate, all pooled",488,66
"480",0.0650027275470147,0.0644670180725081,0.291127298926918,0.154548702588036,0.153275014431039,0.692176282980925,0.420597044546441,"estimate, all pooled",489,197
"481",3.01234751600129e-05,2.43678974721807e-05,0.000116062899528063,0.176621053102137,0.142874741063561,0.680504205834302,0.000170554272160256,"estimate, all pooled",490,745
"482",6.14522772262043e-06,7.80111850765915e-06,3.60848619721088e-05,0.122827889699595,0.155925047344484,0.721247062955921,5.00312082023884e-05,"estimate, all pooled",491,769
"483",2.14326729932966,2.76692355665288,12.9035674664189,0.12031527881651,0.155325086743395,0.724359634440095,17.8137583224015,"estimate, all pooled",492,6720
"484",0.000225234319474347,0.000212118071584339,0.00100268979429742,0.156408139820327,0.147299901170524,0.69629195900915,0.00144004218535611,"estimate, all pooled",494,64
"485",4.49511274054871e-05,4.67893089331227e-05,0.000201901966409674,0.153081186452558,0.159341118636846,0.687577694910597,0.000293642402748284,"estimate, all pooled",495,170
"486",0.786670481690734,1.30929836765121,6.28653722292322,0.0938466939252878,0.156194144849262,0.74995916122545,8.38250607226515,"estimate, all pooled",496,599
"487",0.000238973498562941,0.00024956333173713,0.00108629407714518,0.151745496886782,0.158469922426136,0.689784580687082,0.00157483090744525,"estimate, all pooled",497,328
"488",0.00032372568049552,0.000307378491211494,0.00146556105739983,0.154400271441246,0.146603514449673,0.69899621410908,0.00209666522910685,"estimate, all pooled",498,354
"489",0.00442606431033127,0.00534463396088761,0.0230931040368046,0.134679008498377,0.162629811084969,0.702691180416654,0.0328638023080235,"estimate, all pooled",499,339
"490",1.94314102020585e-06,2.67486960966976e-06,1.20759903933535e-05,0.116397562064482,0.160229390542613,0.723373047392905,1.66940010232291e-05,"estimate, all pooled",500,258
"491",0.00483303397454891,0.00373266515622624,0.0177674373005458,0.183534308081905,0.14174783797446,0.674717853943635,0.026333136431321,"estimate, all pooled",501,135
"492",0.000110062039462057,0.000100474398004193,0.000447744782867063,0.167196079824863,0.152631420889266,0.680172499285872,0.000658281220333313,"estimate, all pooled",502,444
"493",0.50341701728119,0.505572432366234,2.21855429938379,0.155975272971062,0.156643091985349,0.687381635043589,3.22754374903122,"estimate, all pooled",503,289
"494",0.164038876171919,0.212482936078013,0.986940318609762,0.120310548022693,0.155840731670367,0.723848720306939,1.36346213085969,"estimate, all pooled",504,1025
"495",9.81685856708792e-05,8.97891715411383e-05,0.000399948409995992,0.166980023593026,0.152727044806403,0.68029293160057,0.00058790616720801,"estimate, all pooled",505,575
"496",0.000349470187353326,0.000400431974739627,0.0017966976203395,0.137230117493971,0.15724181612752,0.705528066378508,0.00254659978243245,"estimate, all pooled",506,273
"497",1.78067775329313e-06,1.86492548844154e-06,9.11210863206024e-06,0.139576576968378,0.146180248220859,0.714243174810763,1.27577118737949e-05,"estimate, all pooled",507,177
"498",9.09412526486792e-06,1.23331523542797e-05,5.46273646839276e-05,0.119573572230189,0.162161729788071,0.71826469798174,7.60546423030752e-05,"estimate, all pooled",508,1229
"499",2.00155760479531,2.03908019167861,9.2122527166694,0.151028004253887,0.153859279955297,0.695112715790816,13.2528905131433,"estimate, all pooled",509,230
"500",0.00261894527995963,0.00263455815524554,0.0117226502761789,0.154272005572345,0.155191700077434,0.69053629435022,0.0169761537113841,"estimate, all pooled",510,113
"501",5.92677526317821,5.79638330130898,26.0168321658468,0.157042308397137,0.15358730060975,0.689370390993113,37.739990730334,"estimate, all pooled",511,279
"502",0.0189609773008229,0.0229285979890303,0.104868081657773,0.129199236995106,0.156234423919788,0.714566339085105,0.146757656947626,"estimate, all pooled",512,413
"503",1.23871206444696,1.03077150583967,4.67376799410219,0.178405182782111,0.148456597932644,0.673138219285246,6.94325156438883,"estimate, all pooled",513,996
"504",0.00405135729714458,0.00412805247131778,0.0183675762741406,0.152610819572622,0.155499854661205,0.691889325766174,0.0265469860426029,"estimate, all pooled",514,83
"505",0.0698602786383424,0.0680555108183409,0.314363983702648,0.154462531345021,0.150472152099462,0.695065316555517,0.452279773159331,"estimate, all pooled",515,145
"506",0.00206892198988176,0.00171135636274708,0.00787360821150307,0.177530644261585,0.146848551625194,0.675620804113221,0.0116538865641319,"estimate, all pooled",516,401
"507",0.000202747730271362,0.000220191744802432,0.000919979394733826,0.15097541246137,0.163965038955761,0.68505954858287,0.00134291886980762,"estimate, all pooled",517,491
"508",0.0118700075324021,0.0133833072989731,0.0571357687264996,0.144072576363395,0.16244029816853,0.693487125468075,0.0823890835578748,"estimate, all pooled",518,213
"509",0.000692455114724724,0.000575279309845436,0.00265899630114338,0.17634392656219,0.146503376480164,0.677152696957646,0.00392673072571354,"estimate, all pooled",519,783
"510",1.36556006675349,1.66634860738687,7.52206992321835,0.129388178510732,0.157888192781052,0.712723628708216,10.5539785973587,"estimate, all pooled",520,1591
"511",1.29542540829372,1.29331380873016,5.67248914668204,0.156807843974501,0.15655224039225,0.686639915633249,8.26122836370592,"estimate, all pooled",521,257
"512",1.5236838914502,1.829344659599,8.13529085880716,0.132628963131279,0.159235184393421,0.708135852475299,11.4883194098564,"estimate, all pooled",522,161
"513",1.82146434510586,1.97706228669792,8.82857859607777,0.14425034972259,0.156572884364061,0.699176765913349,12.6271052278816,"estimate, all pooled",523,280
"514",7.29797868402027,6.5173946199288,29.0307314017663,0.170330038964937,0.152111718549281,0.677558242485782,42.8461047057153,"estimate, all pooled",524,558
"515",0.159442026434567,0.145802541032206,0.654325177905621,0.166159914069289,0.151945746242367,0.681894339688344,0.959569745372393,"estimate, all pooled",525,224
"516",1.6003909426946e-06,2.53869218715055e-06,7.57380107211951e-06,0.136635086209267,0.216743557212384,0.64662135657835,1.17128842019647e-05,"estimate, all pooled",526,356
"517",2.15951652295342,1.83651591905251,8.28837710803812,0.175793269847933,0.149499730660309,0.674706999491758,12.284409550044,"estimate, all pooled",527,655
"518",1.59068580397325,1.97014045782406,8.78595572524548,0.12883403996625,0.159567121205478,0.711598838828272,12.3467819870428,"estimate, all pooled",528,770
"519",0.686836107980504,0.495077955828196,2.43574010036691,0.189856762645254,0.13685054827263,0.673292689082116,3.61765416417561,"estimate, all pooled",529,462
"520",0.000779963270621287,0.000455929005915644,0.00244728835733464,0.211763513157222,0.123786762376733,0.664449724466046,0.00368318063387157,"estimate, all pooled",530,746
"521",2.6069426238639,3.31690734603962,14.7697319573427,0.125978316998444,0.160286767061453,0.713734915940102,20.6935819272462,"estimate, all pooled",531,578
"522",0.00299099366711009,0.00207899381498419,0.0114790636030882,0.180735055545761,0.125626164562732,0.693638779891507,0.0165490510851825,"estimate, all pooled",532,407
"523",0.000288993348948142,0.000244835301062266,0.00112166290193601,0.174566489698098,0.147892812122421,0.677540698179481,0.00165549155194642,"estimate, all pooled",533,401
"524",1.78874467918529,2.05482618969466,9.07911032808999,0.138419005461862,0.159009276664386,0.702571717873752,12.9226811969699,"estimate, all pooled",534,708
"525",3.05753136832651,3.28962630153686,14.1372142087031,0.149261660862821,0.160592002578263,0.690146336558915,20.4843718785665,"estimate, all pooled",535,1378
"526",0.722681028495055,0.804354211920101,3.47591258027831,0.14445104254453,0.160776054587874,0.694772902867596,5.00294782069347,"estimate, all pooled",536,4391
"527",0.00508758435547631,0.00315887513055218,0.016525549961797,0.205376328722614,0.127517920466055,0.667105750811331,0.0247720094478255,"estimate, all pooled",537,418
"528",2.30664351675215,2.59361981422287,11.5125105553854,0.140539529315581,0.158024465101432,0.701436005582987,16.4127738863605,"estimate, all pooled",538,550
"529",1.67879710054341,1.8086852902467,8.00604805305186,0.146064528105277,0.157365510891891,0.696569961002832,11.493530443842,"estimate, all pooled",539,226
"530",0.00142825384575166,0.00139687488412987,0.00625332000685264,0.157323556828879,0.153867133542065,0.688809309629057,0.00907844873673417,"estimate, all pooled",540,276
"531",2.62508880555705e-06,4.43126356974205e-06,2.30164377520676e-05,0.0872911623577017,0.147351261754377,0.765357575887922,3.00727901273667e-05,"estimate, all pooled",541,390
"532",3.63711552100718,3.71459812751403,16.3615393607898,0.153379020566224,0.156646501686441,0.689974477747335,23.713253009311,"estimate, all pooled",542,727
"533",2.08298674314669,2.05636205754662,9.09476504194863,0.157395256525227,0.155383434206284,0.687221309268489,13.2341138426419,"estimate, all pooled",543,821
"534",4.54835465989992e-06,5.87067074137025e-06,2.77120926704813e-05,0.119281964177952,0.153960099735953,0.726757936086095,3.81311180717514e-05,"estimate, all pooled",544,523
"535",0.626615534244718,0.654661891451793,2.85568253779365,0.151467633183491,0.158247093815113,0.690285273001396,4.13695996349017,"estimate, all pooled",545,1282
